,embedding,model
1671,"[-6.665660594376995, 17.01908907822814]",3
1672,"[-6.465270741832934, 16.774597882659275]",3
1673,"[-1.944436143817338, 8.297385603088163]",3
1674,"[11.573627829759168, -10.853813122878945]",3
1675,"[-1.9400217591590296, 7.908447336411543]",3
1676,"[11.91584437679852, -11.42307093205295]",3
1677,"[-1.576032377196497, 5.425272219936577]",3
1678,"[-1.6458736483659757, 5.35998803831448]",3
1679,"[-2.5509229378191476, 5.564959634728727]",3
1680,"[12.134162320183577, -11.883454971952855]",3
1681,"[-1.4453766673437132, 5.1593281530745125]",3
1682,"[-1.7668870519905915, 5.23400371695016]",3
1683,"[-2.703636926765989, 5.494103950610251]",3
1684,"[12.100897386726047, -12.418581997011316]",3
1685,"[-2.428112913742064, 3.9478496336697093]",3
1686,"[-2.8938451257386464, 3.011931026709602]",3
1687,"[-3.157957231965456, 2.9061631666869063]",3
1688,"[-3.3211095282948864, 2.954089089039991]",3
1689,"[-4.9230567594839, -10.243623630731417]",3
1690,"[-19.323537220231508, -9.122559693419666]",3
1691,"[-18.124756647002158, -11.941768230691444]",3
1692,"[-16.312741844300113, -6.7601862222290015]",3
1693,"[-16.990475614157297, -13.019855679834446]",3
1694,"[17.74715632182867, -40.76811430389594]",3
1695,"[17.919045348240925, -40.672127119207104]",3
1696,"[21.893281404590116, -38.520293168023635]",3
1697,"[23.37644747747459, -40.38393179109049]",3
1698,"[19.288626872035174, -12.267236122806441]",3
1699,"[-13.992443108712187, -7.621561112752592]",3
1700,"[-13.832275100098629, -8.0340191459072]",3
1701,"[-13.823873982083656, -8.364081238848273]",3
1702,"[-13.913988154513723, -8.639666575291848]",3
1703,"[-14.662050766023723, -8.870457471042696]",3
1704,"[-15.095829543273823, -8.979391707119778]",3
1705,"[-7.564871432600428, -9.878989539370615]",3
1706,"[5.717629031944683, -39.751815001126985]",3
1707,"[6.149275959281005, -40.479426555032575]",3
1708,"[6.518313455195766, -40.86469260053588]",3
1709,"[7.5760375586191335, -41.65250406930611]",3
1710,"[31.643360543775763, -13.12154749943837]",3
1711,"[29.890271304887264, -13.808444417794133]",3
1712,"[7.165000120507797, 26.083679222095544]",3
1713,"[11.151873183397244, 36.79946812452306]",3
1714,"[10.984161314758188, 39.72080834777366]",3
1715,"[9.437915354825408, 40.71307346513435]",3
1716,"[12.783243863267575, 39.05735480660435]",3
1717,"[13.645077205732935, 39.6421489542159]",3
1718,"[11.756696210006277, 39.65697985382006]",3
1719,"[8.867558373742305, 38.279510034459236]",3
1720,"[-19.376841856625038, 24.203014258836077]",3
1721,"[-29.62467878174426, 26.185305792258763]",3
1722,"[-32.07204569555426, 25.692194632812683]",3
1723,"[-32.16509217314667, 25.37769413665324]",3
1724,"[-28.755102354502483, 23.207061514294526]",3
1725,"[-26.920885763525902, 23.36076586645185]",3
1726,"[-26.640700868791367, 23.402031796697983]",3
1727,"[-28.45449314137642, 26.59203003817472]",3
1728,"[-29.586084756460984, 27.531025286476243]",3
1729,"[-30.277832409573186, 27.198364569500978]",3
1730,"[-30.790293617097085, 26.12457103093825]",3
1731,"[-28.77618285957351, 24.814699040643113]",3
1732,"[-30.06508590220992, 25.967958560304883]",3
1733,"[-10.662505443860333, 8.797848307783655]",3
1734,"[6.743788253106718, -10.241740431383692]",3
1735,"[9.005708038336433, -13.8233836573905]",3
1736,"[8.262440442076057, -13.817026111072906]",3
1737,"[8.028594729588532, -13.780838983941399]",3
1738,"[13.491265206784034, -21.340690047260328]",3
1739,"[16.01820357239381, -23.88602233855815]",3
1740,"[17.091182389003286, -24.68057119144686]",3
1741,"[5.561191814140631, -11.927296074606668]",3
1742,"[14.986449350829034, -23.624359911698175]",3
1743,"[9.137312990816792, -11.705252787382168]",3
1744,"[17.592003456641077, -25.20182034430008]",3
1745,"[7.1341996171754545, -12.374887676002295]",3
1746,"[8.700833210793311, -13.426234669713473]",3
1747,"[-1.2769815659451713, 11.781529632730196]",3
1748,"[13.398313931103555, -22.833246542705936]",3
1749,"[12.236364061281481, -14.02591293970464]",3
1750,"[9.175462143646692, -14.328077210707663]",3
1751,"[5.0833175778053326, -12.000648405518117]",3
1752,"[12.35516046252031, -23.85657409879087]",3
1753,"[11.453898644664367, -14.951826655206839]",3
1754,"[12.017265117375885, -24.176589941451013]",3
1755,"[3.575932803649615, 17.120083837989995]",3
1756,"[11.110702508570435, -31.57820827752747]",3
1757,"[-38.00463823692942, -9.862326629103897]",3
1758,"[21.663469072348125, 25.815479609827555]",3
1759,"[27.759439473913307, -6.155524746948927]",3
1760,"[-14.279661056454808, 23.140452655987765]",3
1761,"[12.666731807558437, -29.901210575435687]",3
1762,"[-7.363797083783247, -24.004906970598782]",3
1763,"[-18.454496489856073, 18.345934759169637]",3
1764,"[-3.7030359553360275, -18.914316649760647]",3
1765,"[-19.892364672887602, -5.2673958468493725]",3
1766,"[-17.9023322979244, -4.503305726264136]",3
1767,"[-17.56436943079665, 21.965163791447225]",3
1768,"[-18.419824897339076, -4.696375947186069]",3
1769,"[24.397121965511182, 20.89519495784144]",3
1770,"[-4.110697373420525, -21.65563526943913]",3
1771,"[-5.562420958092948, -27.103315906605644]",3
1772,"[-4.958684245360656, -27.221233166272874]",3
1773,"[-4.755617779067439, -27.19103006493251]",3
1774,"[16.15244067926909, -40.738115112586804]",3
1775,"[17.15932153492946, -39.905717516861756]",3
1776,"[22.000192182200088, -38.16482277022513]",3
1777,"[27.568314161551655, -37.890064178444334]",3
1778,"[27.87648240663816, -37.05494774753887]",3
1779,"[28.043635799922892, -36.89997543022273]",3
1780,"[28.09708254572777, -36.84456493338093]",3
1781,"[27.478962631353394, -37.284849841602274]",3
1782,"[26.367733334706628, -37.34397882853902]",3
1783,"[0.672423999489351, 18.670416172838934]",3
1784,"[-0.518439760583266, 19.504194545917162]",3
1785,"[-1.0102328226915493, 19.8998677269219]",3
1786,"[18.987501238268873, 31.3153659550696]",3
1787,"[19.467355569642443, 32.274634121605764]",3
1788,"[17.646164356530154, 35.07557444454589]",3
1789,"[16.557448105852057, 35.98190108110235]",3
1790,"[16.335713791817934, 37.956097466558305]",3
1791,"[14.843337334992805, 39.40022190490083]",3
1792,"[11.238235651572912, 39.76470229489034]",3
1793,"[-15.95128266545205, 33.23536879670976]",3
1794,"[-8.873082482147511, 35.14596952248148]",3
1795,"[-3.3777932465351537, 42.89192769199916]",3
1796,"[-41.15121255759119, -25.35568038247666]",3
1797,"[-3.0585802447553485, 37.16970917089579]",3
1798,"[-2.329553459348787, 38.75930132532289]",3
1799,"[-9.925581318009732, 45.68091357330009]",3
1800,"[-13.707411041890778, 38.40832164196914]",3
1801,"[-20.06886423243565, 24.96590092159674]",3
1802,"[-23.59944632239682, 23.523099921182215]",3
1803,"[-24.953615499128485, 23.719180459041702]",3
1804,"[-29.93010492934439, 27.644751750480527]",3
1805,"[-30.744620769774595, 25.34694240978399]",3
1806,"[-29.397801421692428, 25.301418683343034]",3
1807,"[-28.669829072673302, 26.423785282767145]",3
1808,"[-30.547635279373512, 26.538903947222394]",3
1809,"[-20.449956288737912, 7.8334478639422205]",3
1810,"[33.684251381759296, 7.949739917234662]",3
1811,"[11.844001269869109, -33.64510612324477]",3
1812,"[-24.47667055292194, -32.4980961323414]",3
1813,"[-16.147769348856823, 24.818211712213554]",3
1814,"[31.395641834132217, -0.611020177011789]",3
1815,"[6.639669894106096, -13.77310840198858]",3
1816,"[-26.902216813767634, 24.990644084499625]",3
1817,"[-9.556496577315153, 6.491745644337235]",3
1818,"[8.349381005708814, -12.487236224469687]",3
1819,"[8.26869592248552, -12.951775410834324]",3
1820,"[8.413930751393465, -13.230809610981115]",3
1821,"[8.084116403647124, -13.077527220773902]",3
1822,"[7.610000494500875, -12.702539113980295]",3
1823,"[5.390046645841839, -10.871128222638374]",3
1824,"[4.939317641910997, -10.482986447885729]",3
1825,"[-22.405376357303243, -26.65365143926098]",3
1826,"[12.749567213970227, -29.7019709210248]",3
1827,"[-39.37897477691753, -3.6144316740727693]",3
1828,"[23.146892742188278, -24.438703281692494]",3
1829,"[-43.688871800132766, -1.3622415165154358]",3
1830,"[10.378060659956011, 7.613258493648637]",3
1831,"[-6.476732317230795, -26.365327933486867]",3
1832,"[-3.891501246558704, -21.360269977972916]",3
1833,"[-6.503056692398255, -26.821119949551203]",3
1834,"[-4.070392312501439, -21.80742241019329]",3
1835,"[-6.489113701553431, -26.689604694124935]",3
1836,"[-4.9230681765243824, -26.05629655596855]",3
1837,"[14.458181964192807, -39.19521459100771]",3
1838,"[-19.905198270640756, -5.348540057606454]",3
1839,"[-18.049863431752854, -11.759775024621835]",3
1840,"[23.124168872053833, -37.880781736380364]",3
1841,"[25.530056488309455, -38.375174187820924]",3
1842,"[26.055560704142003, -38.31680118536803]",3
1843,"[25.975929676956344, -38.23434210844462]",3
1844,"[25.610116110090686, -37.606431384007834]",3
1845,"[23.73595794863247, -36.633968463761555]",3
1846,"[22.724116954877022, -36.89886423749722]",3
1847,"[-13.273351989338032, -13.407421846802032]",3
1848,"[-21.656044598052308, -13.266144576017966]",3
1849,"[-13.079193207242964, 15.298465776785433]",3
1850,"[32.45611748635546, 33.15092937814333]",3
1851,"[-24.34028282241156, -12.8515302670382]",3
1852,"[19.510207652877295, 31.334076805910176]",3
1853,"[-2.4971202293668933, 19.590856747275495]",3
1854,"[18.00709292157575, 34.662847998292165]",3
1855,"[-31.799912895216877, -12.297060897271914]",3
1856,"[15.524429796350965, 34.88806186479951]",3
1857,"[5.161481214342566, 36.71442152585298]",3
1858,"[15.508999435000224, 34.957655459102035]",3
1859,"[5.290155634848458, 36.787188111421365]",3
1860,"[14.495378656779362, 39.27441099925403]",3
1861,"[14.965443995395994, 39.79907161381439]",3
1862,"[11.700646113727503, 39.460230967972755]",3
1863,"[10.96104038965891, 38.24915167155297]",3
1864,"[18.399645390702656, 22.027513306879303]",3
1865,"[16.590742341347188, 19.687046829929514]",3
1866,"[16.53032268921195, 19.278150266809792]",3
1867,"[17.23789988867685, 17.33585404704179]",3
1868,"[-15.786759836620499, 2.135169615581345]",3
1869,"[-16.20744664116341, 2.78252149927038]",3
1870,"[-19.870188311070834, 7.944976196483901]",3
1871,"[-20.023629175285766, 7.946991538026338]",3
1872,"[-28.99826574352745, 23.09338021498992]",3
1873,"[-31.221195039353834, 25.411506458815833]",3
1874,"[-22.711081741263435, 21.188433030179098]",3
1875,"[-31.06715016036818, 25.085336521171886]",3
1876,"[-22.53397658224694, 21.213686604244387]",3
1877,"[-15.810324484740683, 4.851162841725947]",3
1878,"[-29.03378680862475, 25.34229191816791]",3
1879,"[-21.123020907004843, 21.165372199843567]",3
1880,"[-8.910280100480609, 18.619394298292708]",3
1881,"[16.935089452183067, -23.929480404065334]",3
1882,"[17.983995823353776, -24.198259553751285]",3
1883,"[15.852625644373223, -8.159182735939174]",3
1884,"[7.809125327457656, -11.960525133960484]",3
1885,"[13.448532024984091, -21.93221106893641]",3
1886,"[13.287276264312933, -21.238701445505463]",3
1887,"[8.99269467431171, -12.10247918260485]",3
1888,"[16.409508583558193, -24.550012135330675]",3
1889,"[-39.67489190077325, -3.4530252898616016]",3
1890,"[27.905770082668717, -7.8054684654872775]",3
1891,"[-14.877461021537826, 20.531520147643064]",3
1892,"[29.566704359123406, -4.6498340065873505]",3
1893,"[-41.230924147119936, -1.4681837118984198]",3
1894,"[22.06818252279768, 2.8285806163882463]",3
1895,"[27.247706489664566, -5.977366335786072]",3
1896,"[-14.26924975841599, 23.136616379266115]",3
1897,"[16.840978722213002, -6.951711283652869]",3
1898,"[-23.87887404453077, -20.139528194554725]",3
1899,"[7.134714727619824, -26.07695489261754]",3
1900,"[-18.589282473012318, 18.63049376112585]",3
1901,"[28.190272576373783, -6.475753740634714]",3
1902,"[-26.999972105205117, 15.677369384460222]",3
1903,"[22.55300451789818, 3.2588868263028394]",3
1904,"[-13.785286800060673, 23.61060454253236]",3
1905,"[16.947372030556846, -6.742734027214942]",3
1906,"[-19.39305909283425, -24.462452111703705]",3
1907,"[11.09067908536502, 8.467725997737821]",3
1908,"[11.02836375669881, 8.515396191922115]",3
1909,"[10.557832349640773, 8.282370472463162]",3
1910,"[10.247397483028927, 7.713989419481373]",3
1911,"[-6.238372025465432, -26.24815907145778]",3
1912,"[-5.151608982359254, -23.50586393631221]",3
1913,"[-6.304041014737648, -25.768564835973358]",3
1914,"[-6.2774254268945775, -25.382672329788193]",3
1915,"[-6.653804164554922, -25.15254357095412]",3
1916,"[-7.044135792859683, -24.914173426075493]",3
1917,"[-7.036950268261477, -25.007872685657198]",3
1918,"[-7.295533966043963, -25.017703592776098]",3
1919,"[-4.1697424542832024, -20.767593693319558]",3
1920,"[-3.101344217576588, -20.831604322745815]",3
1921,"[-2.6772951290831863, -20.05592310315502]",3
1922,"[18.94988632179764, -12.850495567431368]",3
1923,"[24.921565761752003, -39.69897813349293]",3
1924,"[24.88508444167828, -39.34009854017706]",3
1925,"[24.67363722602439, -38.693668628068664]",3
1926,"[24.029352202464366, -37.607420169226295]",3
1927,"[23.473059642210835, -35.75559791107696]",3
1928,"[22.985817706515295, -35.83929196150415]",3
1929,"[39.103247308442356, -13.365086899519264]",3
1930,"[-8.205247442112764, -9.775531374467757]",3
1931,"[-22.406026877266562, -13.401681001510235]",3
1932,"[-13.3344371810232, 15.157152609216999]",3
1933,"[17.698497759385308, 29.882584979702113]",3
1934,"[32.41623139910436, 33.14681851908183]",3
1935,"[-2.2536937422911887, 19.469962891035646]",3
1936,"[19.39470777230899, 32.24272520746493]",3
1937,"[17.498040929175655, 35.128609223656206]",3
1938,"[16.937720324509417, 36.37751109298081]",3
1939,"[16.438639339922748, 38.641044621905316]",3
1940,"[15.985587808718684, 39.88802007581245]",3
1941,"[15.657569468327345, 40.64799430999483]",3
1942,"[14.968405019963948, 41.07611947912791]",3
1943,"[14.209769250169465, 38.95980756410174]",3
1944,"[13.641866261041233, 38.53859601701006]",3
1945,"[8.68309154763607, 38.277650911947084]",3
1946,"[-13.513182375671743, 37.94939273125051]",3
1947,"[-27.6668731234738, 25.632852043989978]",3
1948,"[-31.032465292738053, 27.285026947484987]",3
1949,"[-32.29226838405479, 27.364769842417328]",3
1950,"[-32.56104490801995, 26.723894744082894]",3
1951,"[-32.40378227792466, 26.72926941001737]",3
1952,"[-17.549388659659094, 6.846802885321897]",3
1953,"[-4.4358349490816895, -12.315873919155276]",3
1954,"[-15.984590650808107, 2.0145676047579397]",3
1955,"[-16.061081446461134, 2.457289151705343]",3
1956,"[-16.292859447153486, 4.3650312004847756]",3
1957,"[-15.95675037812255, 4.563714756711894]",3
1958,"[-15.15755551235194, 4.541306724042661]",3
1959,"[-12.29513275042713, 2.2893556946555242]",3
1960,"[-16.584057204511623, 2.2336856589031413]",3
1961,"[-12.283658890183705, 2.16451900765806]",3
1962,"[9.915800272948402, -13.72136507065381]",3
1963,"[10.35309384396348, -14.148627409689851]",3
1964,"[10.321531257865102, -14.218446772569633]",3
1965,"[7.388215830431484, -12.406225408303934]",3
1966,"[5.343610832361587, -11.025167332676249]",3
1967,"[17.97357716920423, -25.06564377615921]",3
1968,"[-40.12807617427827, -3.158963149611551]",3
1969,"[3.770739247837432, 16.802364470519898]",3
1970,"[27.869674178917812, -7.8768985754969085]",3
1971,"[-39.896970735298545, -3.28729220811802]",3
1972,"[33.643919189222764, 7.796303342282304]",3
1973,"[4.1243869329953124, -37.79432131347103]",3
1974,"[25.262287062876112, 13.533566318883823]",3
1975,"[-40.96297747997241, -1.2756731751017683]",3
1976,"[20.972461445102468, 14.501419905827188]",3
1977,"[-24.69032332151026, -19.084584669589752]",3
1978,"[27.612426502421417, 13.973812571443101]",3
1979,"[-8.100248980104674, -0.5767349514455108]",3
1980,"[25.23502324015206, 13.853048234221095]",3
1981,"[-7.703058937898449, -2.291039028757043]",3
1982,"[-22.875192099752432, -28.91893813190048]",3
1983,"[-4.788473883169701, -22.389550060467826]",3
1984,"[-6.164721225700306, -25.82465131555112]",3
1985,"[-6.5624305413766155, -24.23110020036801]",3
1986,"[-7.598372429321227, -24.520646885719813]",3
1987,"[10.957269417473501, 8.432471947519094]",3
1988,"[-5.881232670007094, -25.82340038401453]",3
1989,"[-6.507041004806621, -25.62298455778046]",3
1990,"[-5.957212866974693, -23.214871921583054]",3
1991,"[-3.264101606996032, -21.322640335953608]",3
1992,"[-2.775838047136054, -21.073027349491763]",3
1993,"[-2.775127645261746, -20.643542800848838]",3
1994,"[18.8789925998822, -12.43540831876914]",3
1995,"[25.12410200602034, -38.42255219478764]",3
1996,"[25.024828455844833, -38.23972106173703]",3
1997,"[24.797001312422704, -37.73359058707731]",3
1998,"[24.005185895388188, -35.83127710523922]",3
1999,"[23.686291553493277, -34.51064132466501]",3
2000,"[9.251353279624535, -3.8759229510589934]",4
2001,"[34.278463184022236, -5.93882077876096]",4
2002,"[8.424657465828462, -26.561737411122834]",4
2003,"[33.784239584975204, -6.053639036454803]",4
2004,"[3.3109727934328794, -35.136945185930415]",4
2005,"[31.48712334934265, -6.8806188427455846]",4
2006,"[0.9128839998708798, -34.64284909157197]",4
2007,"[31.380051768083636, -6.899800642946177]",4
2008,"[1.2772615635993376, -34.95042939053917]",4
2009,"[24.59554195266614, 4.628953296733832]",4
2010,"[34.24423076158666, -5.484610389037753]",4
2011,"[8.318975709258503, -27.097123985255752]",4
2012,"[-23.55034000446036, -26.254529277006498]",4
2013,"[-24.791537217484056, -24.842722273029292]",4
2014,"[2.8251738658108976, -5.901566019460555]",4
2015,"[27.018500410251004, 11.661479771667466]",4
2016,"[27.467892771702843, 12.321765071958472]",4
2017,"[27.505930392500083, 12.2455287182341]",4
2018,"[27.526801352067167, 12.166372495613667]",4
2019,"[30.49080764010725, 20.18226069827813]",4
2020,"[30.607696273408102, 20.32533353767591]",4
2021,"[3.0680018923339993, -0.7173069571072773]",4
2022,"[-24.434698053149482, -25.43013517367072]",4
2023,"[-25.35708864476293, -24.709143710378964]",4
2024,"[-26.800344273490627, -20.33231544036587]",4
2025,"[-38.65132769118656, -11.340963512584283]",4
2026,"[-26.94034855086457, -20.097286945525383]",4
2027,"[-39.26202169243683, 1.9462948443652508]",4
2028,"[27.080098828552945, 9.659431583741393]",4
2029,"[32.759509229020836, -1.8114888408355092]",4
2030,"[-33.1230334009824, 8.964327644124568]",4
2031,"[3.2148843816515873, -30.83110307934397]",4
2032,"[10.65422939057052, 27.833538689099715]",4
2033,"[-22.53212777483084, 23.68288076435477]",4
2034,"[5.580282100087491, 5.941397871335648]",4
2035,"[11.160803090105786, -26.94582495074173]",4
2036,"[0.8760575009588415, -38.77267858587695]",4
2037,"[-4.364105055999844, 10.308924731871382]",4
2038,"[32.26686054041465, -3.106625341843093]",4
2039,"[-20.66123339716154, 17.009529084420723]",4
2040,"[-17.10830322512453, -23.049078259820583]",4
2041,"[-20.921697229717495, 17.24759168001217]",4
2042,"[-39.05671785975828, 1.7336640753074797]",4
2043,"[27.811016007753, 7.52346074940505]",4
2044,"[21.282325156216455, 26.74028268709057]",4
2045,"[28.871624887877196, 10.909842547887035]",4
2046,"[24.730976105827093, 26.36646081309402]",4
2047,"[24.595585783976535, 5.781069403064691]",4
2048,"[-10.246514366884352, 16.709040867891]",4
2049,"[-0.6493183432798322, -35.0524730781773]",4
2050,"[-23.300614432055728, 13.062853686105242]",4
2051,"[-19.24765618209293, 20.7261996606189]",4
2052,"[-33.77868359666937, 7.52823223936528]",4
2053,"[2.915712385204145, -32.05535323212921]",4
2054,"[20.81198684282482, 26.399448714247406]",4
2055,"[33.43531403011588, -2.3461901136637247]",4
2056,"[-33.15042402947512, 8.971979143707902]",4
2057,"[-25.514076155719795, -26.119472908109806]",4
2058,"[-24.383399384586866, -27.091733494181376]",4
2059,"[-24.66495256215331, -26.848289332068745]",4
2060,"[-26.958715857104202, -19.68388416226238]",4
2061,"[-5.030427956413976, 8.795667080524073]",4
2062,"[-5.10449808918967, 9.13928241736199]",4
2063,"[-5.206490972285835, 9.232412508835946]",4
2064,"[-5.572470440483296, 9.462537447228272]",4
2065,"[-6.746262581923843, 9.998642628246087]",4
2066,"[-27.126667936752224, 11.724471419667758]",4
2067,"[-29.117938655412672, 11.333165377817412]",4
2068,"[-31.604321999500137, 10.355645855526625]",4
2069,"[-42.415927748121376, 2.776483197911076]",4
2070,"[-43.27454085624718, 2.7033679658387113]",4
2071,"[-44.08573586601805, 2.561039258898526]",4
2072,"[-44.74434679002156, 2.4743095949510376]",4
2073,"[-45.187427276703474, 2.4230130566717905]",4
2074,"[-47.468303234947356, -0.7593339787818482]",4
2075,"[-24.15448882504089, -15.627380821346119]",4
2076,"[5.824228086120208, -37.048995744760255]",4
2077,"[6.743692051530171, -36.04321370012393]",4
2078,"[30.660189521934065, -22.585509461316413]",4
2079,"[28.73963368026387, -20.89562099404464]",4
2080,"[28.65894092614221, -18.401504551079487]",4
2081,"[32.96703710086283, -11.967651119015223]",4
2082,"[34.45631047819089, -9.046970597692072]",4
2083,"[-4.561001005754684, 33.28919539673473]",4
2084,"[-22.280412648819155, 13.090878056511182]",4
2085,"[21.431243335049743, 29.793518478146655]",4
2086,"[33.869289265079416, 31.70281165468648]",4
2087,"[20.215481489805207, 29.839815360282714]",4
2088,"[23.13270337704013, 29.725041346295292]",4
2089,"[33.240911714670965, 28.764100728789064]",4
2090,"[31.8728098575646, 26.009140008060662]",4
2091,"[20.741155891403427, 38.3019299955121]",4
2092,"[31.14470735708879, 25.138646431683444]",4
2093,"[10.506366845071872, -10.657385043907357]",4
2094,"[-18.362086255573516, -21.481269580399484]",4
2095,"[-23.882227176048566, -23.72755344455672]",4
2096,"[-27.217901636893647, -23.016214678266927]",4
2097,"[-20.139399118198334, 18.22560197562241]",4
2098,"[-15.016181121650103, -20.910999816339686]",4
2099,"[6.805897260374598, -32.59946010888753]",4
2100,"[-18.759207646697398, -33.55140810784792]",4
2101,"[-9.069154706914079, 16.955739308333715]",4
2102,"[26.12793453544808, 18.756701793244236]",4
2103,"[24.808698296426176, 17.159023484018775]",4
2104,"[16.596054346443285, 7.228667285992398]",4
2105,"[-5.54564661779899, -4.252433287976408]",4
2106,"[-9.387964925736268, 4.447339950181033]",4
2107,"[-40.99612866502046, 0.82999099337444]",4
2108,"[-9.625405293858382, 4.302572584572875]",4
2109,"[-19.65785644477615, 19.17638504313456]",4
2110,"[5.5785536280798205, 7.555323335982049]",4
2111,"[10.336871646356139, -29.107911437006553]",4
2112,"[-16.485281181244254, -36.93241502898654]",4
2113,"[7.794787022419397, -27.173711192979393]",4
2114,"[-26.28551807824765, -30.07716385207248]",4
2115,"[-12.471357351462862, 21.7206821324994]",4
2116,"[26.560036998131196, 24.34714143115891]",4
2117,"[32.36585861335916, 0.1829243662092028]",4
2118,"[17.99275240199541, 6.849825857865654]",4
2119,"[5.607088866664432, 7.749059952908023]",4
2120,"[-10.428858950733249, 4.815638231136156]",4
2121,"[-21.091873307647486, 20.324227003481262]",4
2122,"[-9.535727575852572, 4.479829477636923]",4
2123,"[-20.11563511663289, 17.519182336713868]",4
2124,"[-5.387792853892108, -3.6144451846594965]",4
2125,"[7.876269711613713, -30.976305609371042]",4
2126,"[-24.019768096515126, -28.5920081159721]",4
2127,"[-41.41054601305979, -0.10750566693972369]",4
2128,"[-15.008367497469735, 15.720701256090287]",4
2129,"[36.4257422067056, 12.34592880538357]",4
2130,"[-5.959349367709496, -12.105923189522695]",4
2131,"[-39.227114830918445, 8.555712841776156]",4
2132,"[-38.99681699203324, 8.2764011067576]",4
2133,"[-38.013471388631984, 6.568734176649078]",4
2134,"[-34.88701974149292, 4.828303637852475]",4
2135,"[-33.81545357897716, 6.222764412188706]",4
2136,"[-30.23355796975258, 9.343538612164132]",4
2137,"[-30.46352203581355, 9.88217282584932]",4
2138,"[-39.09475680485833, 5.0738356193796905]",4
2139,"[-40.55243479552469, 4.978942361737259]",4
2140,"[-42.50830231495662, 5.17965165824581]",4
2141,"[-43.528951020511165, 6.228751520593392]",4
2142,"[-43.922858424551485, 6.887717162887961]",4
2143,"[-44.34182046204443, 6.9836539288131165]",4
2144,"[-49.17499680815332, 3.7602682231952866]",4
2145,"[15.33263366283268, -3.2624864544326444]",4
2146,"[32.37903716950578, -22.977203493936535]",4
2147,"[31.442500277892588, -23.34011725977921]",4
2148,"[30.06244266282392, -22.652426112169643]",4
2149,"[28.875862696885612, -21.194543127818374]",4
2150,"[28.655303719248412, -19.46075995930954]",4
2151,"[33.10923564649681, -12.119581585782072]",4
2152,"[35.35544811191727, -10.176463950082761]",4
2153,"[-32.47225844835144, -22.608393859037676]",4
2154,"[-34.779742403549314, 4.90412330610537]",4
2155,"[-45.064458749833285, 1.2109641787768353]",4
2156,"[20.12679786651023, 30.40871681265203]",4
2157,"[34.90858202903778, 32.2270153788715]",4
2158,"[15.804430787453873, 19.948851758656936]",4
2159,"[23.674978914742976, 30.26921150497202]",4
2160,"[33.33887039897611, 29.248033603890335]",4
2161,"[33.458857284469495, 28.255775009286044]",4
2162,"[33.01278371157126, 26.157040074210265]",4
2163,"[31.902295830144425, 24.901566739398678]",4
2164,"[15.92330688117339, 34.823483946702595]",4
2165,"[1.8171190457765145, 26.328058332054244]",4
2166,"[-31.407006116492177, -20.544823648119166]",4
2167,"[-18.617959404839425, -21.61019238396277]",4
2168,"[-26.154940445636406, -22.76049126950107]",4
2169,"[-13.716895058657727, -18.7720913434761]",4
2170,"[-13.577054856546653, -18.86662143525069]",4
2171,"[-14.564126515562386, -19.716120004439933]",4
2172,"[-12.408289878848876, -17.95451400514483]",4
2173,"[6.760484969836281, -15.632170359022052]",4
2174,"[-19.462794078151834, -23.103462030519676]",4
2175,"[19.797508812805813, -0.16205893667560325]",4
2176,"[31.070790509537748, 21.29620009494116]",4
2177,"[16.858569014274664, 7.3365245776578885]",4
2178,"[-15.093988855450279, -19.380979663272157]",4
2179,"[7.268649238380347, -16.193646778249914]",4
2180,"[-19.652430388304506, 16.221934508678373]",4
2181,"[-16.861007506652577, -22.899481621863522]",4
2182,"[13.646666467034429, -23.476859649331164]",4
2183,"[-16.69257278289172, -22.89026858924556]",4
2184,"[23.448814635622085, 15.578170347437801]",4
2185,"[22.677403005145656, 20.74597025706975]",4
2186,"[18.47787804542181, 23.767857316560853]",4
2187,"[5.324298001798665, 9.28810624813679]",4
2188,"[-9.578357290738701, 4.453691496925539]",4
2189,"[-20.573420482098122, 19.798704678988017]",4
2190,"[-24.95803600103571, -30.0615047522707]",4
2191,"[-21.431334198315756, 20.4984328611669]",4
2192,"[28.322064501035083, 5.8492685746249204]",4
2193,"[11.294631229510868, -19.10005162328075]",4
2194,"[9.581957705397787, -14.778097080203786]",4
2195,"[5.635355669852629, 7.0600869198834575]",4
2196,"[9.7397423363361, -29.84321151783716]",4
2197,"[-14.193062661124412, 6.584914546242052]",4
2198,"[-21.63452629220286, 22.393335666805022]",4
2199,"[-9.649233400190719, 6.364675476145492]",4
2200,"[-24.13877989405958, -29.828533355265645]",4
2201,"[-15.819116284470095, 19.98438028696255]",4
2202,"[30.540917038402014, 13.979626428853804]",4
2203,"[38.78927360595302, -3.363830303275817]",4
2204,"[11.343165324413118, -19.073800750270934]",4
2205,"[-0.7562052370115514, 12.81766975566578]",4
2206,"[5.17594077186698, -26.865414739709404]",4
2207,"[-15.907516963425227, 20.540406481582913]",4
2208,"[-1.7507255019227728, -3.2037447887355746]",4
2209,"[-16.08155338404517, 20.557858432002103]",4
2210,"[-1.8490901570830673, -3.073728392598869]",4
2211,"[-6.372779248413357, -0.19989331740813523]",4
2212,"[-8.083708405344334, -0.7314372750212722]",4
2213,"[11.530599457522568, -30.806147019407067]",4
2214,"[1.4087189955440735, -36.8727492207834]",4
2215,"[13.770048973399373, -26.977223378582845]",4
