,embedding,model
1130,"[17.455395893189376, -39.875949188122675]",2
1131,"[34.37396044734192, -20.714557261986556]",2
1132,"[16.697089967335494, -41.42011411179931]",2
1133,"[-0.3264369009042071, -42.68932401489799]",2
1134,"[14.51653229401833, -7.80304176139396]",2
1135,"[35.05574916037782, 9.301673636051069]",2
1136,"[-6.788661769895884, 17.5945478401611]",2
1137,"[-4.377258852816478, -19.924234042667543]",2
1138,"[4.362334934952051, -22.74722550957199]",2
1139,"[-5.174953497498786, -18.24012004482968]",2
1140,"[-8.016167717245814, -8.166372916977021]",2
1141,"[3.5475322557630955, -41.974574658582746]",2
1142,"[-5.764620464162239, -21.34699688199179]",2
1143,"[-6.5364663806060355, -10.683863161156395]",2
1144,"[-7.147899294014627, -7.0022756289610575]",2
1145,"[-34.87561759044069, -11.236903285682398]",2
1146,"[-36.60275262055395, -10.414135291825158]",2
1147,"[-18.17975687650701, 25.432584414568538]",2
1148,"[-20.09635324977395, 13.858209431619025]",2
1149,"[29.884013657510394, 15.25062724560803]",2
1150,"[-33.32729247225365, 3.5094566602097665]",2
1151,"[7.783150027402681, -9.632383834618437]",2
1152,"[14.863820639041634, -28.099543299760576]",2
1153,"[18.563321108271857, -7.119993507253031]",2
1154,"[5.474352214084949, -7.714361168339832]",2
1155,"[5.87842047880616, -7.71868282945159]",2
1156,"[5.090064302105677, -8.765353419292953]",2
1157,"[5.504412664035351, -9.514726947386581]",2
1158,"[19.693252119749484, -24.231455340547775]",2
1159,"[19.21150380599856, -39.43184389264452]",2
1160,"[19.746877353266832, -27.360340689799294]",2
1161,"[18.029082538936624, -35.59590104936123]",2
1162,"[17.572224084709898, -23.466989023876817]",2
1163,"[-19.299303207285224, -17.69491579193314]",2
1164,"[-2.9971449526536507, -20.890476206697908]",2
1165,"[-5.43145449854156, -12.142252457344808]",2
1166,"[-5.945467988350544, -11.214505611660327]",2
1167,"[-10.686162422044942, 21.8328897953416]",2
1168,"[-7.045497651800157, -8.137888574365]",2
1169,"[23.578941406942473, 28.08559150044469]",2
1170,"[-0.5406205139293749, -9.282310037989548]",2
1171,"[-10.354421474003068, 23.597701609222515]",2
1172,"[2.635240792922753, -8.915856663122655]",2
1173,"[2.4419176759256596, 24.476586031655366]",2
1174,"[-32.92997401106171, 2.4460279823973705]",2
1175,"[-10.418465407146027, 16.041477855983832]",2
1176,"[6.699707376111533, -4.398640396018586]",2
1177,"[13.981060372207095, -5.990631441714019]",2
1178,"[13.11161429906966, -29.81643963225785]",2
1179,"[15.859657051928394, -36.63647013293363]",2
1180,"[6.073335539179843, -36.78305233464639]",2
1181,"[-24.192283742659285, -26.56884418141771]",2
1182,"[27.902762797712754, -6.092873711126954]",2
1183,"[13.650265251108031, -38.10319438049649]",2
1184,"[4.395278355161563, -41.37746036514311]",2
1185,"[-3.385719570051065, -23.887964503399267]",2
1186,"[-4.362279408458339, -20.75521174959175]",2
1187,"[-3.119547331166631, -24.06764132869177]",2
1188,"[-12.148274165991692, -19.893510324919138]",2
1189,"[-0.40148098776260466, -13.600370108329082]",2
1190,"[-7.651592659392464, -15.040660291714133]",2
1191,"[-14.616567152629647, 31.58043450279982]",2
1192,"[2.0416012644767276, -12.942111224412958]",2
1193,"[-3.2205573642003444, -19.181115431484592]",2
1194,"[33.76215557881017, 11.28806808525898]",2
1195,"[11.023694945626602, 3.0339163231309763]",2
1196,"[13.30704663003192, -1.9906943093206715]",2
1197,"[16.723333380978847, -22.98105781638284]",2
1198,"[14.376408201517341, -8.943609169246828]",2
1199,"[17.27687822838419, -22.999514376383615]",2
1200,"[32.68716560481319, -19.556995569988192]",2
1201,"[32.50989330573553, -11.291080578691625]",2
1202,"[41.265416993221706, 7.422042873115516]",2
1203,"[31.01916926316056, -17.8263405788019]",2
1204,"[28.206977838576226, -5.7563737264762]",2
1205,"[29.335570732062525, -4.5029775066149575]",2
1206,"[31.399047920014535, -10.697811043805158]",2
1207,"[-2.08285950297125, -29.354825342426693]",2
1208,"[3.488465790421446, -21.268235848501106]",2
1209,"[-38.004605914195004, 25.830238922489805]",2
1210,"[-5.854435267287383, 35.15216387961394]",2
1211,"[-7.885843468883474, 20.06988897476915]",2
1212,"[-17.304437112429515, 40.86275384241693]",2
1213,"[2.9385726453814964, 24.79137358406221]",2
1214,"[-34.871379301028135, 11.217160927838275]",2
1215,"[-10.093460982327175, 22.44736698884051]",2
1216,"[3.2516253930432475, 23.99600677082491]",2
1217,"[3.837303034437566, 25.98669414106335]",2
1218,"[-12.406819475630664, 24.921942461995986]",2
1219,"[2.3319879242418966, 25.678998513017834]",2
1220,"[0.7930537041006241, 24.969973992106862]",2
1221,"[-19.023734915880603, 32.99028231029657]",2
1222,"[6.132758898996484, 14.476695206349767]",2
1223,"[-29.974037362274213, 24.294609743167857]",2
1224,"[36.25588867659182, -11.438010037239819]",2
1225,"[-10.303237641153324, 22.818997413593834]",2
1226,"[5.8561867053614, 34.55693815111416]",2
1227,"[-24.88178693753902, 32.48678072965898]",2
1228,"[9.325729721637389, 12.746448151224879]",2
1229,"[20.329371706185196, -24.051905676578112]",2
1230,"[-8.59325547828398, -25.78313436226438]",2
1231,"[-4.557369560346679, 38.24949748439805]",2
1232,"[-5.1346898941761285, 17.456308233171924]",2
1233,"[18.24174946507575, -21.42886991095104]",2
1234,"[38.63003532174295, -1.3092777414865948]",2
1235,"[9.293605143315357, 24.60915479175003]",2
1236,"[10.943869586229189, 18.608811208484873]",2
1237,"[6.555385727971818, 34.469911532331814]",2
1238,"[-21.653899864305007, -7.493510511525278]",2
1239,"[22.392164105065895, -10.388914591173984]",2
1240,"[-4.91987716159791, 38.995145014667386]",2
1241,"[-16.447504579164328, -29.986483517019742]",2
1242,"[-7.184490989168019, 39.05489948081454]",2
1243,"[3.910344127914337, -21.65452203648252]",2
1244,"[35.997635935355675, 5.7440898681351005]",2
1245,"[19.63398209358464, -37.37746207032564]",2
1246,"[18.2309134625362, -39.24249448594857]",2
1247,"[4.480684612304613, -40.84255311525046]",2
1248,"[5.878790350397524, -40.67768848863442]",2
1249,"[16.888504759047805, -39.22986955729775]",2
1250,"[17.945011733371256, -39.03962279990271]",2
1251,"[18.165710501808462, -38.985718566708265]",2
1252,"[16.97164738325444, -39.7981883749167]",2
1253,"[16.764618213362922, -39.76195899869602]",2
1254,"[17.13597951937366, -40.006127559065774]",2
1255,"[16.954614355681457, -40.11703713761988]",2
1256,"[16.743342635528258, -40.14425543065242]",2
1257,"[16.7702797148187, -40.529579616398195]",2
1258,"[16.0935332619668, -41.01017920477693]",2
1259,"[14.574648341612676, -41.44629987234042]",2
1260,"[14.077609944534231, -41.51847774345651]",2
1261,"[13.812124421389912, -41.535687609309875]",2
1262,"[13.514490144101813, -41.54876470326741]",2
1263,"[12.996206668193873, -41.54708389233303]",2
1264,"[4.169258518858617, -42.34949741366323]",2
1265,"[3.233599439052803, -42.106942275286414]",2
1266,"[-5.932645331519241, -20.758764589459766]",2
1267,"[-6.15872223567933, -11.395617580421114]",2
1268,"[-25.30013230885672, -30.94559027676413]",2
1269,"[-6.768944183008042, -8.373521956095095]",2
1270,"[4.478924360232845, -6.791445055276175]",2
1271,"[4.628546660405647, -6.728795199913203]",2
1272,"[4.708336756128302, -6.100686643219732]",2
1273,"[5.541657601605867, -5.557049608010679]",2
1274,"[13.30543005748244, -0.9188717139258248]",2
1275,"[17.71738259577835, 27.687804645019277]",2
1276,"[9.743126888412865, 2.989867392559208]",2
1277,"[18.88021154580621, 31.084017876338002]",2
1278,"[-21.867216088869647, 9.363033263634208]",2
1279,"[13.865999181466846, -1.0050865809908993]",2
1280,"[28.076537501926175, -5.815307312179934]",2
1281,"[24.45695207262255, 15.256633073505144]",2
1282,"[24.556182365028675, 15.178459816735618]",2
1283,"[38.04595946357898, 25.078896308580447]",2
1284,"[4.117837610721926, -9.70239974671257]",2
1285,"[25.964289764297853, 28.48408688709287]",2
1286,"[15.46667008055249, -22.783296038727478]",2
1287,"[33.988070724016275, 9.021920890482475]",2
1288,"[-4.058262033420948, -21.333176047510324]",2
1289,"[-5.309375938262198, 20.993946652351454]",2
1290,"[-6.496445218516886, -7.854580580843338]",2
1291,"[-6.414089097610854, 35.8952619897702]",2
1292,"[-6.538029439739676, -8.16211476845971]",2
1293,"[30.427451944228515, 8.086320294036417]",2
1294,"[-6.582032157326601, -8.130708503345826]",2
1295,"[11.16475544265855, 18.74627082103704]",2
1296,"[-25.87299798582984, -14.172320475885362]",2
1297,"[-17.179950376374048, 40.152109417083885]",2
1298,"[3.450109537824974, -2.4653327728292074]",2
1299,"[-2.438806964257108, -33.66989414471435]",2
1300,"[16.67965890497184, -23.458109515117716]",2
1301,"[18.04796435079186, -27.096886554814514]",2
1302,"[6.428069009976395, -31.98832780618156]",2
1303,"[-16.455942921418657, -15.467941876688156]",2
1304,"[37.585745204712055, 6.124917071135581]",2
1305,"[-4.113692028419474, -19.9921797760394]",2
1306,"[2.1550697774551058, -12.8382635552774]",2
1307,"[-12.529698867776265, 19.51627656598433]",2
1308,"[-10.470569374323867, 22.055418300532523]",2
1309,"[-6.749195241705697, -8.318798178665675]",2
1310,"[-9.488061319156078, 22.68117565046332]",2
1311,"[-0.3002634933041778, -8.954884179451904]",2
1312,"[-3.0060020546346653, 16.85915185721639]",2
1313,"[-2.691669537093747, -7.3999759999963794]",2
1314,"[-1.4595036494806062, -13.82561635801871]",2
1315,"[16.089342648525985, -22.740770909578252]",2
1316,"[-4.207184534941858, -21.59917409554477]",2
1317,"[-3.694664198023033, -24.032112188719758]",2
1318,"[-4.066978762899461, -19.651923456111454]",2
1319,"[11.298054214749348, 18.771193738674047]",2
1320,"[-18.35605710725933, -27.96878803771965]",2
1321,"[10.980378172831577, -36.830408694173116]",2
1322,"[0.49233760870625315, -41.964140635480845]",2
1323,"[17.19388341691326, -22.511737640615486]",2
1324,"[24.827692329902707, 26.672823032691944]",2
1325,"[-3.962497913169135, -20.092502771503153]",2
1326,"[-12.518895600650932, -29.90507727683645]",2
1327,"[34.336263211519295, -17.688608280869957]",2
1328,"[34.084238199033564, -17.557631457473114]",2
1329,"[31.725579642598593, -20.09401317954353]",2
1330,"[32.55462446826924, -17.642702306284306]",2
1331,"[32.16164833003117, -18.408653989587464]",2
1332,"[31.896855557262725, -18.94571716046932]",2
1333,"[30.69457718179525, -18.90847415179591]",2
1334,"[28.281982572060187, -19.89107975636276]",2
1335,"[20.097538882065464, -6.791339331557684]",2
1336,"[19.46961456317222, -6.193831519262121]",2
1337,"[9.91936436172947, -7.90365040493122]",2
1338,"[6.961157097162197, -9.33574801429213]",2
1339,"[6.631463074881654, -9.093839182471477]",2
1340,"[6.443076410497353, -8.61141284836709]",2
1341,"[6.404420046604866, -7.751639257739853]",2
1342,"[5.2474203751122435, -2.8503089252285627]",2
1343,"[19.8029945380214, -8.483946923136727]",2
1344,"[17.970900533266207, -39.8921360787929]",2
1345,"[30.93042739625526, -19.595622078048176]",2
1346,"[22.466102078894213, -21.98386674272605]",2
1347,"[20.56884817202723, -23.01406520885825]",2
1348,"[19.07317093903413, -37.68580465772229]",2
1349,"[20.39866914660518, -28.142544490499716]",2
1350,"[30.482574114722294, -20.972415606654998]",2
1351,"[24.17545978952067, -22.410554835272855]",2
1352,"[33.30439662835386, -18.51912932211439]",2
1353,"[18.926744864984926, -24.144883143988714]",2
1354,"[34.552640083155396, -17.98048896601299]",2
1355,"[39.489426931540265, -0.31152204125922045]",2
1356,"[20.38263609952688, -35.476799829568414]",2
1357,"[39.72702380785663, 6.391316886038667]",2
1358,"[27.23511624386965, -12.82757593774878]",2
1359,"[17.75646074879574, -40.24088136061287]",2
1360,"[17.801438257064543, -40.21061721947585]",2
1361,"[15.589729770474792, -37.93509418744212]",2
1362,"[-2.4484110168546893, -42.68623897905043]",2
1363,"[-7.842067414037101, 4.955899283280479]",2
1364,"[-5.8933660816284235, -12.043583069394288]",2
1365,"[-20.48070986889522, 9.184812529406846]",2
1366,"[2.536284551472717, -10.985746569315939]",2
1367,"[-25.606629085598485, -23.349902727708393]",2
1368,"[-34.28477123594665, 23.09630041171686]",2
1369,"[4.389512108806248, -9.614915490169768]",2
1370,"[4.57701585335883, 21.491525103309904]",2
1371,"[-28.81074867522354, 5.764708847201361]",2
1372,"[13.798693907730277, -9.130981373263346]",2
1373,"[-22.49708137534286, -31.65223449424628]",2
1374,"[26.047313265499344, 26.208513978186513]",2
1375,"[2.8742038020521226, -9.568356752675923]",2
1376,"[4.214112312969206, -9.324583568498067]",2
1377,"[13.665690798581654, -7.214198968803689]",2
1378,"[8.765357036273542, -8.650378798802805]",2
1379,"[31.082238816900063, -11.709218984059191]",2
1380,"[31.206067600489323, -10.40030405675823]",2
1381,"[37.957632051255416, 22.009557304488247]",2
1382,"[-0.635389890841229, -23.183212629794603]",2
1383,"[32.82188747609402, 10.011328426008895]",2
1384,"[-1.1496586836696638, -40.0911787769177]",2
1385,"[-2.7290969057632446, -42.66635540548405]",2
1386,"[-1.1626606197573808, -43.30553397417393]",2
1387,"[-5.95750735377233, 19.656367989709263]",2
1388,"[-40.25762962178063, -31.09111806695672]",2
1389,"[-5.793200393642261, -12.183977961961547]",2
1390,"[12.051759782576376, 31.69637304074931]",2
1391,"[-34.32485043409708, 3.010284162838676]",2
1392,"[-9.821236400784176, 21.85213089750159]",2
1393,"[-34.34883184086037, -10.80611340710061]",2
1394,"[-25.65057062589207, 22.458181293779216]",2
1395,"[-20.124099954780547, 14.05417772148546]",2
1396,"[11.018846375616617, -0.035372721635529424]",2
1397,"[42.083062695965694, 5.6089026525312855]",2
1398,"[9.372613794537465, -4.213531233138888]",2
1399,"[42.733037832579875, 4.72417217489086]",2
1400,"[-4.793950220747649, -30.437533521626783]",2
1401,"[23.798929825608596, -3.8472967721619478]",2
1402,"[17.10172722731781, -35.34209225440839]",2
1403,"[34.01746729076469, 4.948600803526581]",2
1404,"[41.11549814968421, 8.014476648019613]",2
1405,"[-3.0596113412759682, -20.114226271060048]",2
1406,"[31.620811315587765, -11.570931366964553]",2
1407,"[37.84351704726445, 23.03629568763038]",2
1408,"[37.60350354920794, 25.199008214508996]",2
1409,"[-4.890257872346874, -17.519604560401483]",2
1410,"[-22.692643401726723, -10.782288449574455]",2
1411,"[6.2250988385086075, 10.145766622298272]",2
1412,"[-22.69737314061902, -10.975725346418788]",2
1413,"[-20.305943577836263, 34.53020943993473]",2
1414,"[-10.567196005953537, 9.175579117747365]",2
1415,"[-6.3597712584586255, -10.937626668754296]",2
1416,"[-7.968235804677961, 39.30263163648921]",2
1417,"[-26.748821036896416, -30.49627779147554]",2
1418,"[-4.839292992502571, 37.24306176484061]",2
1419,"[-0.6697772077403675, -41.86194964750726]",2
1420,"[-1.477635147183874, -42.04388390967499]",2
1421,"[-5.794275412222285, 21.428315884494875]",2
1422,"[-35.915845920998734, -10.667585639098872]",2
1423,"[37.37597370376698, 3.98873809422811]",2
1424,"[9.602023992711912, -1.974273965668361]",2
1425,"[30.374450940125428, 8.060177366158522]",2
1426,"[-27.218703031409113, -17.170519053435196]",2
1427,"[-1.0950111446792326, -42.938770489758475]",2
1428,"[32.67610711912245, 3.9718461052818332]",2
1429,"[1.8759103185678963, -41.8169252077749]",2
1430,"[-4.921885465384307, 33.796233218273024]",2
1431,"[-3.97530678776479, 36.731332826115136]",2
1432,"[-5.688306820761743, -11.80445947659126]",2
1433,"[2.5815477961824156, -20.76692683097467]",2
1434,"[-16.894122802392037, 10.553402737181033]",2
1435,"[-6.701929434840076, -10.816138954820051]",2
1436,"[-15.622491270047652, 28.223582472945733]",2
1437,"[-4.794165441981082, -7.420014928920524]",2
1438,"[-9.727238164927632, 22.32291572207523]",2
1439,"[-6.0238797746471215, -6.7201756788393885]",2
1440,"[-34.05369726050611, 1.8547955913874727]",2
1441,"[-5.2162943249373965, -12.708725335682573]",2
1442,"[-0.4201658053375244, -11.20299460133751]",2
1443,"[-5.262319841953838, -10.449005348229806]",2
1444,"[-11.565937482365937, 20.485216255773285]",2
1445,"[-13.089615802217287, 21.267959599089362]",2
1446,"[-33.66277071514112, 2.686719443016975]",2
1447,"[-34.152620120021425, 1.7217664170480584]",2
1448,"[-10.255670474485802, 16.60426278047038]",2
1449,"[-3.6976485547030338, -7.717013917676513]",2
1450,"[11.600652194481773, 15.961155767416047]",2
1451,"[-7.014435141196331, -13.064848799238492]",2
1452,"[23.045910134464943, -24.44769753418486]",2
1453,"[-7.188475956507305, 17.87026208816894]",2
1454,"[-2.3415495838296003, -34.14810020923277]",2
1455,"[3.2197667286411398, -21.921907078607884]",2
1456,"[3.49090331106403, -20.87019288118427]",2
1457,"[10.957757418984277, -37.6940545824962]",2
1458,"[-14.666462460784365, 31.916636416729784]",2
1459,"[31.53637211951766, -15.002178058861148]",2
1460,"[2.901331149494769, -21.716325678637336]",2
1461,"[45.62820585309586, 1.6414950240739652]",2
1462,"[-3.4406454347408486, -19.611431733725276]",2
1463,"[21.741659072711627, -22.15025248172985]",2
1464,"[-12.241940188895766, -9.766601748777813]",2
1465,"[-23.29968793861308, -31.527006704161952]",2
1466,"[20.327700074992077, -0.20270577256488084]",2
1467,"[30.607390329060035, -16.99530206780374]",2
1468,"[29.971110453897715, -13.510463200173168]",2
1469,"[20.214870788971556, -8.335375440279348]",2
1470,"[19.714999840251622, -9.608257870818095]",2
1471,"[14.9380925706335, -8.895798656329186]",2
1472,"[12.082609829118912, -7.510999931093956]",2
1473,"[19.097879928159124, -26.875528567640337]",2
1474,"[19.268500690284068, -24.493003663215905]",2
1475,"[41.37051013621198, -1.5314864603533096]",2
1476,"[19.883964224687272, 0.202103663164581]",2
1477,"[17.950910421015326, -40.47262329581191]",2
1478,"[39.6526603732137, 6.1785260657994305]",2
1479,"[39.94785207604697, -1.9930461035747213]",2
1480,"[20.20041102787195, -1.3545447021477726]",2
1481,"[17.333093683064313, -40.84999879172197]",2
1482,"[35.0159166324016, 4.140084685644737]",2
1483,"[19.8214992689026, -23.006615405159025]",2
1484,"[41.390492333377665, -1.5543536331561127]",2
1485,"[19.727869675675546, -7.922074381982523]",2
1486,"[34.17375641053101, 6.664077816206328]",2
1487,"[20.18618156715847, -36.229587653256274]",2
1488,"[34.16639603174256, 6.688183153855055]",2
1489,"[19.269658250666488, -26.993280922071165]",2
1490,"[39.487622912092974, -0.2273085217234]",2
1491,"[30.698989092507606, -20.56008843062676]",2
1492,"[41.02802595348325, 7.088341991089459]",2
1493,"[32.48470987138307, -20.136460151108253]",2
1494,"[27.56075245645985, -12.940699703677547]",2
1495,"[9.407764946288328, 12.419772935265351]",2
1496,"[31.32394022474338, -13.172804024140206]",2
1497,"[18.2989373340858, -40.97430455996809]",2
1498,"[17.663208811347506, -40.637987679391294]",2
1499,"[-0.8290411181833386, -43.02470384099166]",2
1500,"[-38.91120083508262, -26.140634763319163]",3
1501,"[24.566669124910295, 25.124955509685854]",3
1502,"[22.448375625396622, 26.677465038510707]",3
1503,"[-1.8875288108745398, -41.84796424835066]",3
1504,"[24.84499277129786, 26.383147882506744]",3
1505,"[-27.60318005865193, -25.22418868150163]",3
1506,"[24.267398745836417, 23.320791433109182]",3
1507,"[-16.609099407082415, 25.360139188992193]",3
1508,"[14.452233086105188, 0.17924992676347973]",3
1509,"[-16.33655435423689, 27.163009445692765]",3
1510,"[13.951348501303348, -0.27818451814907297]",3
1511,"[-16.410440872135215, 25.88285486475178]",3
1512,"[-41.00621993690492, -31.35406609939217]",3
1513,"[24.236462528997837, 23.75431492891753]",3
1514,"[-16.868244599162484, 25.52514205760913]",3
1515,"[9.014583869833755, 1.518175874250106]",3
1516,"[-34.512801259701504, -24.42644865138542]",3
1517,"[10.654257188766966, 0.537531981320969]",3
1518,"[-34.58158045935456, -24.388628127755073]",3
1519,"[11.777588371331703, -0.3522038902582115]",3
1520,"[-36.15421795689506, -24.534048674012812]",3
1521,"[-38.02001326994859, -26.23437608776621]",3
1522,"[-43.114513828898126, -28.88612784722615]",3
1523,"[-42.474056613448035, -30.30403500531609]",3
1524,"[-42.490376257028814, -30.669818042544016]",3
1525,"[-42.55047136501269, -31.02918616456948]",3
1526,"[-42.40697994894148, -31.225642567225545]",3
1527,"[-43.32576937467987, -30.64232138255325]",3
1528,"[-43.73082530200466, -30.19760992248585]",3
1529,"[-44.046248104829694, -29.739269399201113]",3
1530,"[-44.19401217266474, -29.26790653796003]",3
1531,"[-44.26488744343903, -28.857516327507128]",3
1532,"[-44.22512747788015, -28.529219334159322]",3
1533,"[-44.05305252969852, -28.331594161459176]",3
1534,"[-44.27782158745097, -27.953659748387118]",3
1535,"[-44.19986691301634, -27.715897953676865]",3
1536,"[-43.66352842768363, -27.970345392925797]",3
1537,"[-44.0493708247334, -27.392119495544115]",3
1538,"[-43.48869347842693, -27.834795371034982]",3
1539,"[-43.77583487668426, -27.260243710776837]",3
1540,"[-43.710998972512535, -27.115124799928935]",3
1541,"[-43.61559545027405, -26.942508480175547]",3
1542,"[-43.11748654233302, -27.733161653280114]",3
1543,"[-43.35027625371162, -26.84034298157007]",3
1544,"[-43.05902903456182, -27.36301857094313]",3
1545,"[-42.81766944442062, -27.650471598714855]",3
1546,"[-42.98229136841261, -26.742619148605918]",3
1547,"[-42.83831940351488, -26.737258099330386]",3
1548,"[-42.57767760283009, -27.227048486175327]",3
1549,"[-42.37535211425234, -27.516773951662536]",3
1550,"[-42.39186084870017, -26.708616022654784]",3
1551,"[-42.23121782074947, -26.684399555419105]",3
1552,"[-41.98447155399058, -27.37121732569781]",3
1553,"[-41.8441443974625, -27.260008708373988]",3
1554,"[-41.7340849184296, -26.674976376050658]",3
1555,"[-41.53455858733055, -26.68304332799554]",3
1556,"[-41.33191713049098, -27.3487473666235]",3
1557,"[-41.145735771699634, -26.966374316272564]",3
1558,"[-40.942660062999465, -26.739671468967455]",3
1559,"[-40.791770068301005, -27.317699601026032]",3
1560,"[-40.520364920569484, -26.83751282246342]",3
1561,"[-40.37981740606342, -27.30075673101257]",3
1562,"[-40.08948953566876, -26.962389141348194]",3
1563,"[-39.985396416826106, -27.46547792340932]",3
1564,"[-39.66878661528101, -27.147449580187278]",3
1565,"[-39.57872214914333, -27.578110795204232]",3
1566,"[-39.269372093962694, -27.393826121465693]",3
1567,"[-39.0841806826493, -27.5559695190614]",3
1568,"[-38.98368163719684, -27.87299521549132]",3
1569,"[-38.65300194052471, -27.765810011525424]",3
1570,"[-38.480826422184855, -27.940279452122137]",3
1571,"[-38.391129410088546, -28.24100979511383]",3
1572,"[-38.08805286779862, -28.250309529465333]",3
1573,"[-37.91821215248993, -28.46486088938651]",3
1574,"[-37.7083181131113, -28.643348085428606]",3
1575,"[-37.51465427846876, -28.83943172226366]",3
1576,"[-37.309493834301655, -29.032846659059107]",3
1577,"[-37.06928789870155, -29.19556890494414]",3
1578,"[-36.84467026571425, -29.409004354065555]",3
1579,"[-36.593530284440014, -29.59482352312454]",3
1580,"[-36.32549826936086, -29.75890903464229]",3
1581,"[-36.05295183250706, -29.913627186542023]",3
1582,"[-35.75479627202398, -30.052029084380077]",3
1583,"[-35.47575237577411, -30.165245919602157]",3
1584,"[-35.14460386738556, -30.280144685555925]",3
1585,"[-34.83305616832193, -30.370984434125045]",3
1586,"[-34.51925365631771, -30.44512341669566]",3
1587,"[-34.160783078444524, -30.508178268078506]",3
1588,"[-33.85671160029664, -30.552594300192013]",3
1589,"[-33.546653375695364, -30.593610624058005]",3
1590,"[-33.22858896812565, -30.61319087533823]",3
1591,"[-32.94199371991619, -30.624706308825356]",3
1592,"[-32.67546872392708, -30.614454658775472]",3
1593,"[-32.40661536011589, -30.585261475172462]",3
1594,"[-32.134237555033785, -30.529591170673097]",3
1595,"[-31.844004461642026, -30.485848702530518]",3
1596,"[-31.531448274366294, -30.437627994336605]",3
1597,"[-31.122797740107305, -30.366669039145826]",3
1598,"[-30.550092919594732, -30.27467097681616]",3
1599,"[-29.630957844771245, -30.039433943512513]",3
1600,"[-26.45523421043383, -29.860292787893666]",3
1601,"[-25.65768104617822, -30.50524148499372]",3
1602,"[-1.6655868214189977, -7.285175859148306]",3
1603,"[-0.040633216552433085, -10.441199967167545]",3
1604,"[-8.901986204615826, 18.43471737904476]",3
1605,"[39.41903773264871, -0.46112945361743374]",3
1606,"[-14.80719533977973, -25.984747590317678]",3
1607,"[43.30686260038434, 1.12329973625501]",3
1608,"[-11.093298371602478, -21.69452228269419]",3
1609,"[33.60588205969268, 9.602200484045193]",3
1610,"[38.41210258871454, 13.082940540194992]",3
1611,"[42.26225075741808, 1.1367600597415628]",3
1612,"[43.7955533985505, 1.9193178551010803]",3
1613,"[43.63825730053719, 0.13993454465138944]",3
1614,"[23.864988167362636, -18.427220809855925]",3
1615,"[30.424616623681203, 13.293737849695892]",3
1616,"[24.49149332047043, -18.42202882118787]",3
1617,"[19.89282334098948, -34.45857444849511]",3
1618,"[36.99728168413167, -13.129733498439359]",3
1619,"[25.560365246500258, -19.779763618251792]",3
1620,"[25.416453907421598, -18.83288335763925]",3
1621,"[5.494430177810025, -33.164338203212345]",3
1622,"[32.550519710840724, -19.512757396782927]",3
1623,"[-0.42035719373463615, -28.760853308070068]",3
1624,"[33.609789925163824, -15.924276921274105]",3
1625,"[-0.4624442999228762, -29.42294772987695]",3
1626,"[-2.129799588646674, -30.550221501236898]",3
1627,"[-10.210448404339697, -19.07731662638382]",3
1628,"[-16.253908188397332, 10.30531728080768]",3
1629,"[-18.20285795139926, -20.027393787270196]",3
1630,"[-19.518422195166067, 10.63035383498674]",3
1631,"[-19.79128863896673, 10.981008767457787]",3
1632,"[-21.47481740795582, 10.505504614179914]",3
1633,"[-16.707935527554348, 13.093083986727363]",3
1634,"[-14.548955660157239, -16.491445255450298]",3
1635,"[-30.25540669560635, 33.116319521248286]",3
1636,"[-19.480084583137938, 13.364335050732222]",3
1637,"[-31.15275333838463, 34.08793797486364]",3
1638,"[-30.743589297160312, 24.99108667601804]",3
1639,"[-32.00661358958075, 28.735177964170106]",3
1640,"[-17.428292708645824, 29.501743919237732]",3
1641,"[-34.631186649728626, 29.419407357890872]",3
1642,"[-35.1938301066832, 25.21884879932453]",3
1643,"[-19.48079544522449, 34.35264048039461]",3
1644,"[-32.67986116652478, 29.205906768291978]",3
1645,"[-35.339570525915825, 28.787914317458284]",3
1646,"[-20.01078462473022, 29.011758267393244]",3
1647,"[5.1316521681303024, 32.48014422244531]",3
1648,"[-35.1694432245563, 26.63678979325123]",3
1649,"[-27.612858569334147, 29.060577759277123]",3
1650,"[4.559685128612723, 32.32359675791593]",3
1651,"[-34.528645510185186, 25.932861361190866]",3
1652,"[-26.162628497253788, 9.646692130293175]",3
1653,"[-22.29637812246432, -5.7257979490492374]",3
1654,"[-40.8988556923404, -31.324545270381318]",3
1655,"[-6.485659651619583, -30.469919397288294]",3
1656,"[-10.562286161872342, 41.170306713809566]",3
1657,"[-8.383236419830096, -33.3147113231016]",3
1658,"[-8.191457674257155, -32.40598380908396]",3
1659,"[-8.994715429965844, -32.7727388719298]",3
1660,"[-8.093172561001552, -32.31417777744857]",3
1661,"[-8.816717854766873, -33.30857314716166]",3
1662,"[-16.53403166856939, -20.60983066349712]",3
1663,"[-16.214173618698155, -16.16976439863154]",3
1664,"[-17.185748227384604, -16.376141523987837]",3
1665,"[-16.56473339495256, -16.36676081696209]",3
1666,"[-3.46103050888189, -29.822567050895426]",3
1667,"[-21.581142287400485, -5.258885542628692]",3
1668,"[-15.646393273061184, -20.14464812099685]",3
1669,"[-5.598749206963296, -29.91535510343765]",3
1670,"[-5.227234407910577, -30.24845139789489]",3
1671,"[-4.8702928929315625, -30.780813637575314]",3
1672,"[-16.396054848417542, -21.302155259691396]",3
1673,"[-29.782068985406706, -13.943971574906286]",3
