,embedding,model
2212,"[-5.929681323542057, -21.185039130578428]",4
2213,"[-8.258224343663835, 11.264304694076667]",4
2214,"[-3.169766243279372, 11.527257932154596]",4
2215,"[35.55646046568768, 2.594774756593617]",4
2216,"[28.963679289680424, -5.645603492149772]",4
2217,"[-29.575996458927797, -15.83974708413493]",4
2218,"[-27.396476022643192, -25.92674159590367]",4
2219,"[-30.354169306409577, -14.438336349310303]",4
2220,"[-1.878772914194329, -37.960690820540016]",4
2221,"[26.11477379938821, -5.8599133399605625]",4
2222,"[10.691957078940158, -15.139097879801703]",4
2223,"[-3.045605294123116, -1.9798828315375028]",4
2224,"[20.690790018849093, -25.800344026070462]",4
2225,"[40.09283528086619, 8.582610417044085]",4
2226,"[23.465810899616248, 18.179559623104673]",4
2227,"[22.95245526079452, 17.43443271487681]",4
2228,"[23.930247408460197, -25.189233591280544]",4
2229,"[19.444559382779396, 19.644713704720882]",4
2230,"[21.653365569816643, 15.847193917806251]",4
2231,"[20.107861406429155, 19.012968052723227]",4
2232,"[20.64140244995593, 18.992861587014463]",4
2233,"[20.39896233387931, 20.656568427311097]",4
2234,"[21.132376775576244, 22.121603367182974]",4
2235,"[21.752777971356796, 27.2755396153239]",4
2236,"[19.879819695567996, 26.084573697904897]",4
2237,"[-3.3026996270072564, 35.041047410939925]",4
2238,"[-19.04463311884066, 30.49892249382495]",4
2239,"[-7.38378478006963, 24.524014206382834]",4
2240,"[-7.753516178998934, 29.16746722599686]",4
2241,"[-10.532820449112155, -14.97892930892979]",4
2242,"[-18.71519826192736, 30.85498204686206]",4
2243,"[-1.65000310119592, 32.05092024301871]",4
2244,"[-3.5699099122505213, 28.802769421587808]",4
2245,"[-3.301720162388431, 28.68351285885266]",4
2246,"[-0.5297977048090295, -22.924714757985868]",4
2247,"[-0.25417300955525257, -24.063140763323826]",4
2248,"[-21.539356864575108, -22.85153646085931]",4
2249,"[-19.07506841023175, -13.36525918677654]",4
2250,"[-24.967834429354426, 1.1520879157444552]",4
2251,"[-7.955440711142025, -12.315729178415387]",4
2252,"[-7.531321648462937, -11.652537889602506]",4
2253,"[-19.906210158655586, 8.939041915727444]",4
2254,"[-13.668120596597799, -10.561315336384409]",4
2255,"[-19.379993372565046, 10.498830585423907]",4
2256,"[-10.05649321810405, -2.2365304998002005]",4
2257,"[-9.798643465043346, -13.163878063152943]",4
2258,"[-11.090801287343057, -8.81408860448153]",4
2259,"[-14.789802170763524, 2.4200598199578165]",4
2260,"[-15.10582710326191, 0.4479307194506253]",4
2261,"[-11.441317170088288, -8.61056129689757]",4
2262,"[-18.092555585028308, 4.709313050367357]",4
2263,"[-10.493978032565737, -12.522004300852]",4
2264,"[-19.29991321287397, 4.718899515050792]",4
2265,"[-16.749232588743617, 4.233636797027134]",4
2266,"[-7.3984520211427975, -13.070568351192925]",4
2267,"[-23.716617686400216, 3.2762244869056323]",4
2268,"[-6.521218943417459, 6.126941874844157]",4
2269,"[-7.835368106992365, -10.603751960359515]",4
2270,"[-23.573730305164, 3.6520964626380987]",4
2271,"[31.943365239776195, 3.3178383313450377]",4
2272,"[16.836604149166828, -1.2950370633099204]",4
2273,"[-21.325831746186036, -15.371334910582995]",4
2274,"[-16.380925310041505, -5.507686071407353]",4
2275,"[37.38174992155409, 1.4829111052118822]",4
2276,"[25.968103995287876, -2.6591940118175414]",4
2277,"[-28.950693856405497, -9.265493821484046]",4
2278,"[31.831514971730833, 3.090394984011331]",4
2279,"[-24.42814246572525, -15.484218154389287]",4
2280,"[-23.359049110242097, -0.01152540376136371]",4
2281,"[36.97996936249787, 0.8161637838134069]",4
2282,"[23.64796566302029, -1.7030953625503709]",4
2283,"[-26.025160364544362, -15.44037250161612]",4
2284,"[-27.676538831397888, -26.081455934731427]",4
2285,"[-12.077176820185947, 10.176361744826961]",4
2286,"[-8.306427400019835, 10.038472411686126]",4
2287,"[9.193204045535087, -0.07855748005777166]",4
2288,"[35.74569325964634, -3.6073296259883323]",4
2289,"[-26.69602349201233, -27.346363271166226]",4
2290,"[-29.259620948845793, -19.474561195665164]",4
2291,"[-29.294956666128797, -13.552272762595365]",4
2292,"[-29.57613667072081, -13.31365061455787]",4
2293,"[-24.368722022410335, -14.484527856410155]",4
2294,"[29.0906325581024, -6.408157318885108]",4
2295,"[-28.692122424710064, -16.10430593116221]",4
2296,"[29.41341137384106, -6.6342770643202185]",4
2297,"[-30.369325473642466, -16.790060705731754]",4
2298,"[31.169038633061643, -5.896063608084546]",4
2299,"[-27.12198369082069, -17.049713315468654]",4
2300,"[5.214089344082991, 7.9010916281462]",4
2301,"[-22.071105839583264, -4.00979562088472]",4
2302,"[-22.788735826644157, -4.956110894366921]",4
2303,"[-22.513884885192677, -5.9573406808516625]",4
2304,"[5.19245743874089, 9.033514731395515]",4
2305,"[-1.389992280744185, 7.9662387021166055]",4
2306,"[-33.26011555455587, -9.406983482112137]",4
2307,"[-32.87732197005969, -14.00030776773244]",4
2308,"[-32.30405118398918, -13.974836123612741]",4
2309,"[-31.902674005853054, -13.734719914153123]",4
2310,"[29.167913098678817, -10.081053371182083]",4
2311,"[-29.32213320133695, -18.198682740081708]",4
2312,"[-26.937189486949446, -17.78805697473702]",4
2313,"[30.871300687022945, -9.451748251116864]",4
2314,"[-31.18975078352573, -16.668376096769084]",4
2315,"[36.34133674305462, -15.47988422667463]",4
2316,"[30.260230178695952, -9.471676497543667]",4
2317,"[12.416510918119098, 2.138813879904329]",4
2318,"[19.372796745361228, 10.719056680616891]",4
2319,"[21.55470776351752, 12.65692455912073]",4
2320,"[17.750362279357162, 13.148186019849033]",4
2321,"[22.67146698437089, 18.99458356942497]",4
2322,"[23.853737048131453, 18.747943566661206]",4
2323,"[23.071992278711548, 20.456377707806176]",4
2324,"[22.386631427093466, 20.2892068474518]",4
2325,"[19.72701449499479, 15.966955358129724]",4
2326,"[41.03291854419669, 20.50911221957247]",4
2327,"[19.683242589272716, 19.742516666351573]",4
2328,"[20.730958215883764, 15.310047321552059]",4
2329,"[20.946890748736596, 21.247456009411597]",4
2330,"[21.56106970074631, 22.551524722247716]",4
2331,"[21.714621918981607, 24.126391343703443]",4
2332,"[21.598643142029452, 26.685517466383903]",4
2333,"[6.205856288005622, 38.923745830446755]",4
2334,"[-16.960819885973205, 16.75323607368102]",4
2335,"[-17.745917063299775, 30.80048278002636]",4
2336,"[-9.79835291370747, 31.159120960474443]",4
2337,"[-8.997983790294024, 28.024446901714924]",4
2338,"[-7.898368844696859, 21.561517224165595]",4
2339,"[-10.805728973931847, 31.05311694730906]",4
2340,"[-6.716792093491166, 26.659932444563516]",4
2341,"[-5.391469778803481, 24.43388381149685]",4
2342,"[-2.3956188549861785, 14.8077293553494]",4
2343,"[-5.500530552460042, -1.6115611496670956]",4
2344,"[-0.20166835372525413, -27.49516983315484]",4
2345,"[-23.28117591884013, -15.980445209416148]",4
2346,"[-20.79171178410018, -12.876557360807741]",4
2347,"[-11.215341827607828, -31.062085775455873]",4
2348,"[-21.05331120014369, 5.250848712811119]",4
2349,"[-18.21880706132956, 8.746272149581978]",4
2350,"[-7.070217889570104, -14.35214084040744]",4
2351,"[-7.380866095018709, -13.047396642759448]",4
2352,"[-8.485851264219535, -8.403701865630076]",4
2353,"[-10.508839172735186, -8.782154677961264]",4
2354,"[16.880925051151717, 4.752930010903577]",4
2355,"[-28.45315892563501, -9.736661513499602]",4
2356,"[-20.494305872344885, 8.972690877399597]",4
2357,"[-16.402052734619488, 3.9167687316859294]",4
2358,"[-12.662228309023211, -10.629721497693337]",4
2359,"[-18.302744678775184, 0.5505809179779931]",4
2360,"[-18.193151338454552, -0.0037475063713733356]",4
2361,"[-18.398093874242416, 0.5503471451323717]",4
2362,"[-7.734805530319703, -13.94986043644628]",4
2363,"[-25.20953585696857, 1.667126293761202]",4
2364,"[-23.931917904104843, 2.694698633883199]",4
2365,"[-6.197997321734995, 6.109971638611719]",4
2366,"[-12.949288088617996, -9.653918935687011]",4
2367,"[-18.888874193895248, -1.726006674800142]",4
2368,"[33.31665306749519, 1.3893306481638246]",4
2369,"[-15.06895998771073, -28.42115966802353]",4
2370,"[-29.881380406002403, -2.02299860862324]",4
2371,"[4.917239295604485, 10.223046026012529]",4
2372,"[6.790129181908077, 14.540524954149953]",4
2373,"[29.17847708877185, -2.2645080358633303]",4
2374,"[-28.734742428643774, -9.846712726160606]",4
2375,"[-24.503065635848586, -15.446068054989778]",4
2376,"[28.0787896710241, -3.0854679342554583]",4
2377,"[-28.872617223750517, -16.57439532341284]",4
2378,"[0.3829783672288709, 7.87927541970594]",4
2379,"[-31.711516113483032, -12.066178361611366]",4
2380,"[1.260530772072474, 7.5346163449463495]",4
2381,"[29.284664069935282, -5.580962570588889]",4
2382,"[-28.785546596560017, -17.990943695554144]",4
2383,"[29.062704135779068, -10.10395670118534]",4
2384,"[-28.17689323099276, -17.01848436598081]",4
2385,"[4.673251149587274, 6.441958221062208]",4
2386,"[29.804475115093894, -6.406826297059239]",4
2387,"[-29.660231667861485, -17.219128506891142]",4
2388,"[-29.380039335419383, -17.257414772975064]",4
2389,"[-30.886491938775603, -13.858577287310194]",4
2390,"[-32.03837919687574, -11.780319758493334]",4
2391,"[-32.33714969984529, -11.33914544018442]",4
2392,"[-32.67236471436018, -11.07377360292372]",4
2393,"[-32.68767715659186, -11.427378075705786]",4
2394,"[-32.74398519796902, -12.020156883268436]",4
2395,"[-32.739631671194246, -11.911619273000518]",4
2396,"[-32.85958473389374, -11.893198040765565]",4
2397,"[-33.003050047938245, -11.697311826186075]",4
2398,"[-33.15281719697452, -11.538723923986609]",4
2399,"[-33.2377514773741, -11.45824330210435]",4
2400,"[-33.31090314337582, -11.432827581858707]",4
2401,"[-33.36486722973405, -12.101788224269267]",4
2402,"[-33.23554274894873, -13.38257291870678]",4
2403,"[-32.72930568977551, -13.043652512116434]",4
2404,"[-32.44816300759348, -13.289670972946569]",4
2405,"[-32.26934772311577, -13.466252073761607]",4
2406,"[29.35032751987169, -9.425875664949842]",4
2407,"[-28.164337798219616, -11.253461316293661]",4
2408,"[2.263087134026878, -22.033379520040675]",4
2409,"[27.07511652245184, 4.155743816392123]",4
2410,"[-4.536258175262423, -2.729656988705241]",4
2411,"[-4.663531880944124, -18.070266687589204]",4
2412,"[29.138119640346062, 24.28660357971251]",4
2413,"[-12.43915508607237, -32.112349412004406]",4
2414,"[31.825734306963263, 22.73844043234541]",4
2415,"[-11.538149860690046, -31.568660964307618]",4
2416,"[-10.770650717897746, 18.020797321426745]",4
2417,"[31.174487241564428, 19.375507259734285]",4
2418,"[-4.703419541942054, -18.32627926140593]",4
2419,"[28.91919518420559, -0.9528509879289063]",4
2420,"[-4.318809847150881, -4.166543667868178]",4
2421,"[18.165448846816787, 2.588250856117429]",4
2422,"[-8.012487909307696, -14.412868956367324]",4
2423,"[-8.419255077112755, 11.476419102591604]",4
2424,"[6.754261211632717, 11.726996389796755]",4
2425,"[33.997971485810474, 0.7552163866609506]",4
2426,"[22.308547737206304, -16.514005075278405]",4
2427,"[12.10367652363479, 1.9690587232678256]",4
2428,"[10.6557598470572, 1.7687665893161026]",4
2429,"[-26.83407357226918, -25.887110102635567]",4
2430,"[25.382228188038535, -2.572677844065887]",4
2431,"[-20.69941952608309, 4.843207448421808]",4
2432,"[24.203347835924195, 19.677560430982837]",4
2433,"[-5.790723173370408, -13.441121883029933]",4
2434,"[32.337325620619815, 5.167927674856702]",4
2435,"[18.25899147050539, 11.586513338373658]",4
2436,"[18.461321955784523, 11.368323964505798]",4
2437,"[20.375555721429116, 11.111469147175765]",4
2438,"[22.15249350673465, 17.155706021735824]",4
2439,"[21.991157025414726, 17.515805326610067]",4
2440,"[21.54659158783242, 16.01768976485262]",4
2441,"[21.25137353510219, 16.46482985776132]",4
2442,"[21.241874161666125, 17.40517653766048]",4
2443,"[21.741103711935633, 19.300912004217142]",4
2444,"[22.112029441529337, 21.22808896257309]",4
2445,"[22.010579338460342, 22.474181150709565]",4
2446,"[21.85652078564685, 23.138421475412645]",4
2447,"[21.746679796362734, 24.170744697872433]",4
2448,"[21.844007601521092, 25.5661379187062]",4
2449,"[6.130848240982871, 38.882360769578355]",4
2450,"[-18.880628546660287, 12.926503757843344]",4
2451,"[-8.187712489007195, 34.38906528486105]",4
2452,"[-8.105947726007805, 21.186876129397856]",4
2453,"[-6.985394523865955, 30.737932746708314]",4
2454,"[-7.184279901495954, 27.57373744994389]",4
2455,"[-5.688190915423075, 24.67999741313364]",4
2456,"[-1.535805067474164, 23.499762981612243]",4
2457,"[-13.188387901675716, 6.169033829771325]",4
2458,"[-0.7031303091132378, 12.390353143466477]",4
2459,"[-6.974717280697962, -7.966525076312186]",4
2460,"[-1.6012933632906716, -25.41541823348191]",4
2461,"[0.8494695905092877, -23.924645033206637]",4
2462,"[-21.896851840498062, -22.803009210269977]",4
2463,"[-18.888922239695354, -13.470536792511265]",4
2464,"[11.271192599525584, -29.797875539117673]",4
2465,"[-18.27795501785299, -11.013757554441604]",4
2466,"[-25.42027426112353, 23.324070496404996]",4
2467,"[-17.32589922989042, -0.4094954319779027]",4
2468,"[-10.830893263297266, -13.068670161496454]",4
2469,"[-11.68652931455929, -12.849911143265484]",4
2470,"[-7.631504481152831, -9.217413120134891]",4
2471,"[-15.55847060375829, -15.537374034017908]",4
2472,"[27.058245085706506, -0.4909547914402902]",4
2473,"[-13.925632013424755, -31.805793599657463]",4
2474,"[-20.714515827516095, 8.941494060871296]",4
2475,"[-10.510214969655413, 9.513767805256098]",4
2476,"[-10.638960558333396, 9.033380579548686]",4
2477,"[-12.552865795057091, -9.848513698998229]",4
2478,"[8.18931482846683, 8.219443200186696]",4
2479,"[-0.18944021971222627, -21.535598797364624]",4
2480,"[26.87536685795209, 3.677003971558967]",4
2481,"[-25.516090318525837, -17.004115201958445]",4
2482,"[-19.324600043148678, 1.0553615201865572]",4
2483,"[-18.92790425010002, 1.74423926006952]",4
2484,"[5.68585339140699, 10.227855433407335]",4
2485,"[5.97104276482345, 8.494260300233913]",4
2486,"[33.35574723307525, 2.32004673849474]",4
2487,"[-23.288940319086002, -14.615834393312596]",4
2488,"[-20.17744125714455, -13.638159540184676]",4
2489,"[28.382654508698295, -2.441782201539798]",4
2490,"[-29.2417735181393, -15.214003237033142]",4
2491,"[-21.665663881430405, -5.253420180524049]",4
2492,"[37.27467445718956, 1.162251445880398]",4
2493,"[24.852013676299794, -2.7214979847414686]",4
2494,"[-15.398528722029173, -27.687373927596113]",4
2495,"[-20.89460143019043, -13.692971541460786]",4
2496,"[5.348650208661359, 11.993073052967015]",4
2497,"[30.52616927365627, -4.393582655157957]",4
2498,"[-27.221352053762885, -26.667944387779695]",4
2499,"[23.79203846927552, -4.4065568051301565]",4
